0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.098039284348487854e-02,5.529412031173706055e-01,8.470588326454162598e-01,9.921568632125854492e-01,4.039215743541717529e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.372549176216125488e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,2.980392277240753174e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.627451121807098389e-01,9.647058844566345215e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,7.843137383460998535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019607856869697571e-01,8.235294222831726074e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,6.862745285034179688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.568627543747425079e-02,5.019608139991760254e-01,9.921568632125854492e-01,9.921568632125854492e-01,1.000000000000000000e+00,9.921568632125854492e-01,9.921568632125854492e-01,8.941176533699035645e-01,2.000000029802322388e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.078431427478790283e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.137254953384399414e-01,8.627451211214065552e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.980392217636108398e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.137254953384399414e-01,2.431372553110122681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000029802322388e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,5.686274766921997070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.901960968971252441e-01,9.960784316062927246e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,8.862745165824890137e-01,2.235294133424758911e-01,4.588235318660736084e-01,5.529412031173706055e-01,1.137254908680915833e-01,3.921568766236305237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235294133424758911e-01,9.529411792755126953e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,8.117647171020507812e-01,8.823529481887817383e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,6.235294342041015625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.450980693101882935e-02,7.490196228027343750e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.411764740943908691e-01,6.235294342041015625e-01,3.921568766236305237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235294133424758911e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,6.980392336845397949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235294133424758911e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.960784316062927246e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.960784316062927246e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.490196108818054199e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,7.019608020782470703e-01,3.921568766236305237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.137255191802978516e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,8.901960849761962891e-01,8.941176533699035645e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,5.921568870544433594e-01,3.098039329051971436e-01,8.431372642517089844e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,6.235294342041015625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.215686380863189697e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,7.411764860153198242e-01,8.941176533699035645e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,2.549019753932952881e-01,8.980392217636108398e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,8.431372642517089844e-01,7.450980693101882935e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.235294133424758911e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,8.431372642517089844e-01,8.941176533699035645e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.411764740943908691e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,8.901960849761962891e-01,1.215686276555061340e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.254902124404907227e-01,9.921568632125854492e-01,9.960784316062927246e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.960784316062927246e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.960784316062927246e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.921568632125854492e-01,9.843137264251708984e-01,4.901960790157318115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.588235437870025635e-01,9.647058844566345215e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,7.921568751335144043e-01,4.901960790157318115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.333333492279052734e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.137254953384399414e-01,5.098039507865905762e-01,2.352941222488880157e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019607856869697571e-01,9.803921729326248169e-02,5.098039284348487854e-02,3.568627536296844482e-01,8.431372642517089844e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.921568632125854492e-01,9.882352948188781738e-01,6.431372761726379395e-01,5.450980663299560547e-01,5.019608139991760254e-01,8.627451211214065552e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
